hash_id,age,gender,member_class,contact_member_class,mobile_owned_class,newsletter_received,integrated_datetime
cust_00002791,49,M,Silver,NG,Y,Y,2024-10-10 14:48:42.493602
cust_00002792,70,F,Gold,OK,Y,N,2022-12-02 14:48:42.493602
cust_00002793,44,F,Bronze,OK,Y,Y,2022-12-18 14:48:42.493602
cust_00002794,32,M,Basic,NG,Y,Y,2024-03-02 14:48:42.493602
cust_00002795,39,M,Silver,NG,Y,N,2025-02-23 14:48:42.493602
cust_00002796,45,F,Basic,OK,N,N,2024-05-16 14:48:42.493602
cust_00002797,23,M,Basic,OK,Y,N,2023-12-15 14:48:42.493602
cust_00002798,46,F,Bronze,OK,Y,N,2023-12-04 14:48:42.493602
cust_00002799,70,F,Bronze,OK,Y,N,2023-01-25 14:48:42.493602
cust_00002800,30,F,Silver,NG,Y,N,2024-04-06 14:48:42.493602
cust_00002801,53,F,Bronze,NG,Y,Y,2025-07-29 14:48:42.493602
cust_00002802,60,F,Gold,NG,Y,N,2025-01-17 14:48:42.493602
cust_00002803,64,M,Bronze,OK,Y,Y,2025-02-02 14:48:42.493602
cust_00002804,66,F,Gold,OK,Y,Y,2025-04-02 14:48:42.493602
cust_00002805,42,F,Basic,NG,N,Y,2023-09-01 14:48:42.493602
cust_00002806,69,F,Basic,OK,Y,Y,2024-01-02 14:48:42.493602
cust_00002807,51,M,Silver,OK,Y,Y,2025-05-29 14:48:42.493602
cust_00002808,28,M,Silver,NG,Y,Y,2023-02-09 14:48:42.493602
cust_00002809,40,F,Bronze,OK,Y,Y,2025-07-17 14:48:42.493602
cust_00002810,49,F,Bronze,OK,Y,Y,2024-07-21 14:48:42.493602
cust_00002811,32,F,Silver,NG,Y,Y,2024-06-13 14:48:42.493602
cust_00002812,46,F,Bronze,OK,Y,N,2025-09-14 14:48:42.493602
cust_00002813,47,F,Silver,OK,Y,N,2025-09-05 14:48:42.493602
cust_00002814,28,F,Gold,OK,Y,N,2024-11-27 14:48:42.493602
cust_00002815,43,F,Premium,OK,Y,Y,2025-05-03 14:48:42.493602
cust_00002816,52,F,Gold,OK,Y,N,2023-04-24 14:48:42.493602
cust_00002817,41,F,Bronze,OK,Y,Y,2024-10-03 14:48:42.493602
cust_00002818,19,M,Basic,OK,Y,Y,2022-11-18 14:48:42.493602
cust_00002819,18,M,Silver,NG,Y,N,2025-03-15 14:48:42.493602
cust_00002820,36,M,Bronze,OK,N,N,2023-10-31 14:48:42.493602
cust_00002821,62,F,Gold,NG,Y,N,2024-09-11 14:48:42.493602
cust_00002822,31,F,Bronze,OK,Y,N,2024-11-12 14:48:42.493602
cust_00002823,46,F,Gold,OK,Y,Y,2022-12-27 14:48:42.493602
cust_00002824,31,M,Bronze,OK,Y,N,2024-04-30 14:48:42.493602
cust_00002825,35,F,Basic,OK,Y,N,2024-02-21 14:48:42.493602
cust_00002826,56,M,Gold,NG,N,N,2024-07-20 14:48:42.493602
cust_00002827,50,M,Bronze,OK,Y,N,2025-09-12 14:48:42.493602
cust_00002828,25,F,Premium,OK,Y,Y,2024-03-15 14:48:42.493602
cust_00002829,39,M,Silver,OK,Y,Y,2024-12-15 14:48:42.493602
cust_00002830,20,F,Gold,OK,Y,Y,2023-03-31 14:48:42.493602
cust_00002831,41,F,Silver,OK,Y,Y,2025-03-26 14:48:42.493602
cust_00002832,47,F,Gold,OK,Y,Y,2024-09-06 14:48:42.493602
cust_00002833,26,F,Silver,OK,Y,Y,2024-03-13 14:48:42.493602
cust_00002834,34,M,Silver,OK,Y,N,2022-12-15 14:48:42.493602
cust_00002835,38,F,Silver,OK,Y,N,2023-12-06 14:48:42.493602
cust_00002836,61,F,Bronze,OK,Y,N,2024-11-19 14:48:42.493602
cust_00002837,75,M,Basic,OK,Y,Y,2023-08-26 14:48:42.493602
cust_00002838,21,M,Silver,OK,Y,Y,2025-06-21 14:48:42.493602
cust_00002839,51,F,Gold,NG,Y,N,2024-07-26 14:48:42.493602
cust_00002840,37,M,Silver,NG,Y,Y,2024-09-20 14:48:42.493602
cust_00002841,37,M,Basic,NG,N,N,2023-08-04 14:48:42.493602
cust_00002842,51,F,Bronze,OK,N,N,2022-12-06 14:48:42.493602
cust_00002843,61,F,Bronze,NG,Y,Y,2025-05-22 14:48:42.493602
cust_00002844,65,F,Gold,OK,Y,N,2025-06-16 14:48:42.493602
cust_00002845,44,M,Silver,NG,N,Y,2023-04-13 14:48:42.493602
cust_00002846,36,M,Silver,OK,Y,N,2023-11-19 14:48:42.493602
cust_00002847,53,M,Basic,OK,Y,Y,2023-04-02 14:48:42.493602
cust_00002848,32,F,Basic,OK,Y,Y,2025-03-06 14:48:42.493602
cust_00002849,43,F,Gold,OK,Y,N,2024-11-10 14:48:42.493602
cust_00002850,36,F,Bronze,NG,Y,N,2023-07-19 14:48:42.493602
cust_00002851,47,F,Silver,NG,Y,N,2023-06-08 14:48:42.493602
cust_00002852,32,M,Silver,NG,Y,Y,2025-06-21 14:48:42.493602
cust_00002853,30,M,Basic,OK,Y,N,2024-05-29 14:48:42.493602
cust_00002854,61,F,Bronze,OK,Y,N,2023-11-27 14:48:42.493602
cust_00002855,25,F,Silver,OK,Y,N,2024-09-06 14:48:42.493602
cust_00002856,41,F,Silver,NG,Y,N,2024-08-17 14:48:42.493602
cust_00002857,31,F,Basic,OK,Y,N,2023-04-07 14:48:42.493602
cust_00002858,21,F,Bronze,NG,Y,N,2025-05-31 14:48:42.493602
cust_00002859,21,F,Bronze,OK,Y,Y,2022-10-30 14:48:42.493602
cust_00002860,29,F,Silver,OK,Y,Y,2024-08-30 14:48:42.493602
cust_00002861,57,F,Silver,NG,Y,Y,2024-01-05 14:48:42.493602
cust_00002862,33,F,Basic,OK,Y,N,2022-12-09 14:48:42.493602
cust_00002863,65,F,Bronze,OK,Y,N,2024-09-19 14:48:42.493602
cust_00002864,44,M,Silver,OK,Y,N,2024-08-05 14:48:42.493602
cust_00002865,39,F,Bronze,NG,Y,Y,2022-11-03 14:48:42.493602
cust_00002866,44,M,Bronze,OK,Y,Y,2023-01-31 14:48:42.493602
cust_00002867,42,F,Silver,OK,Y,Y,2022-12-07 14:48:42.493602
cust_00002868,51,F,Gold,OK,Y,Y,2022-10-30 14:48:42.493602
cust_00002869,33,F,Bronze,OK,Y,Y,2023-02-19 14:48:42.493602
cust_00002870,36,F,Bronze,OK,Y,N,2025-05-24 14:48:42.493602
cust_00002871,59,M,Bronze,OK,Y,Y,2023-08-05 14:48:42.493602
cust_00002872,64,F,Basic,NG,Y,Y,2023-12-02 14:48:42.493602
cust_00002873,59,M,Silver,NG,Y,Y,2024-06-09 14:48:42.493602
cust_00002874,38,M,Gold,OK,Y,N,2024-03-25 14:48:42.493602
cust_00002875,52,M,Basic,NG,Y,N,2023-08-27 14:48:42.493602
cust_00002876,40,M,Silver,OK,Y,Y,2024-07-10 14:48:42.493602
cust_00002877,41,M,Bronze,OK,Y,N,2025-03-27 14:48:42.493602
cust_00002878,30,F,Bronze,OK,Y,Y,2023-09-17 14:48:42.493602
cust_00002879,44,M,Bronze,OK,Y,Y,2025-06-13 14:48:42.493602
cust_00002880,29,F,Silver,OK,N,Y,2024-10-31 14:48:42.493602
cust_00002881,35,F,Bronze,OK,Y,Y,2023-03-30 14:48:42.493602
cust_00002882,56,F,Basic,NG,Y,N,2023-11-08 14:48:42.493602
cust_00002883,30,M,Bronze,OK,Y,N,2023-08-16 14:48:42.493602
cust_00002884,23,M,Bronze,OK,N,N,2022-12-22 14:48:42.493602
cust_00002885,23,F,Gold,OK,N,Y,2023-12-05 14:48:42.493602
cust_00002886,63,M,Gold,OK,Y,Y,2023-05-24 14:48:42.493602
cust_00002887,41,F,Silver,OK,Y,Y,2025-03-18 14:48:42.493602
cust_00002888,38,F,Silver,OK,Y,Y,2025-01-01 14:48:42.493602
cust_00002889,54,F,Basic,NG,Y,Y,2022-12-27 14:48:42.493602
cust_00002890,55,F,Bronze,NG,Y,Y,2025-04-16 14:48:42.493602
cust_00002891,35,F,Bronze,OK,Y,N,2025-05-02 14:48:42.493602
cust_00002892,48,F,Bronze,OK,Y,N,2024-04-18 14:48:42.493602
cust_00002893,52,M,Gold,NG,Y,Y,2023-01-02 14:48:42.493602
cust_00002894,47,F,Basic,OK,Y,Y,2024-12-28 14:48:42.493602
cust_00002895,28,F,Silver,OK,Y,Y,2024-02-16 14:48:42.493602
cust_00002896,58,M,Gold,OK,Y,Y,2024-07-18 14:48:42.493602
cust_00002897,43,M,Bronze,OK,Y,Y,2022-10-26 14:48:42.493602
cust_00002898,33,F,Basic,NG,Y,Y,2023-10-23 14:48:42.493602
cust_00002899,39,F,Basic,OK,Y,N,2022-10-18 14:48:42.493602
cust_00002900,21,M,Premium,OK,Y,N,2023-07-24 14:48:42.493602
cust_00002901,27,M,Basic,OK,Y,Y,2024-08-20 14:48:42.493602
cust_00002902,51,F,Silver,OK,Y,N,2024-04-24 14:48:42.493602
cust_00002903,18,F,Premium,NG,N,Y,2023-03-05 14:48:42.493602
cust_00002904,38,M,Basic,OK,N,N,2023-01-01 14:48:42.493602
cust_00002905,42,F,Basic,OK,Y,Y,2023-12-20 14:48:42.493602
cust_00002906,22,M,Bronze,NG,Y,Y,2023-04-02 14:48:42.493602
cust_00002907,68,F,Bronze,OK,Y,Y,2025-03-25 14:48:42.493602
cust_00002908,31,M,Basic,OK,N,Y,2025-03-07 14:48:42.493602
cust_00002909,34,F,Bronze,OK,Y,Y,2024-12-09 14:48:42.493602
cust_00002910,34,F,Basic,OK,Y,N,2023-07-17 14:48:42.493602
cust_00002911,31,M,Bronze,OK,Y,N,2022-10-12 14:48:42.493602
cust_00002912,18,F,Basic,OK,Y,Y,2022-11-05 14:48:42.493602
cust_00002913,50,M,Basic,OK,Y,Y,2024-01-30 14:48:42.493602
cust_00002914,67,F,Gold,NG,Y,N,2024-08-04 14:48:42.493602
cust_00002915,31,F,Basic,OK,Y,N,2023-05-02 14:48:42.493602
cust_00002916,47,F,Bronze,OK,Y,N,2023-07-17 14:48:42.493602
cust_00002917,50,M,Silver,OK,N,Y,2025-08-04 14:48:42.493602
cust_00002918,56,F,Bronze,NG,N,N,2025-09-09 14:48:42.493602
cust_00002919,38,F,Gold,OK,Y,N,2023-07-06 14:48:42.493602
cust_00002920,34,F,Bronze,NG,Y,Y,2024-02-20 14:48:42.493602
cust_00002921,35,M,Basic,OK,Y,Y,2025-03-07 14:48:42.493602
cust_00002922,49,M,Silver,NG,N,N,2023-02-22 14:48:42.493602
cust_00002923,54,F,Silver,OK,Y,N,2023-06-29 14:48:42.493602
cust_00002924,29,F,Basic,OK,Y,Y,2023-11-29 14:48:42.493602
cust_00002925,37,M,Silver,OK,Y,N,2023-08-29 14:48:42.493602
cust_00002926,60,F,Silver,NG,Y,Y,2022-12-16 14:48:42.493602
cust_00002927,54,M,Silver,OK,Y,Y,2024-11-08 14:48:42.493602
cust_00002928,71,M,Bronze,OK,Y,Y,2023-03-31 14:48:42.493602
cust_00002929,51,M,Bronze,OK,Y,N,2025-09-17 14:48:42.493602
cust_00002930,37,F,Basic,NG,Y,Y,2025-06-08 14:48:42.493602
cust_00002931,44,M,Bronze,NG,Y,Y,2025-02-13 14:48:42.493602
cust_00002932,47,M,Basic,OK,Y,Y,2024-07-14 14:48:42.493602
cust_00002933,24,M,Bronze,OK,N,Y,2024-04-17 14:48:42.493602
cust_00002934,43,F,Silver,OK,N,N,2023-01-30 14:48:42.493602
cust_00002935,49,F,Bronze,NG,Y,Y,2025-01-07 14:48:42.493602
cust_00002936,29,F,Bronze,NG,N,N,2025-05-07 14:48:42.493602
cust_00002937,52,F,Bronze,OK,Y,N,2025-01-07 14:48:42.493602
cust_00002938,44,M,Gold,OK,Y,Y,2023-04-30 14:48:42.493602
cust_00002939,65,F,Gold,NG,Y,N,2024-06-25 14:48:42.493602
cust_00002940,21,F,Silver,NG,Y,Y,2024-01-22 14:48:42.493602
cust_00002941,33,F,Silver,OK,Y,Y,2025-01-20 14:48:42.493602
cust_00002942,45,M,Bronze,OK,Y,N,2023-09-10 14:48:42.493602
cust_00002943,34,M,Premium,OK,Y,N,2025-04-26 14:48:42.493602
cust_00002944,49,F,Bronze,OK,Y,Y,2023-03-01 14:48:42.493602
cust_00002945,51,F,Silver,OK,Y,Y,2023-12-29 14:48:42.493602
cust_00002946,25,F,Silver,OK,N,N,2025-09-09 14:48:42.493602
cust_00002947,42,M,Bronze,OK,Y,N,2023-04-24 14:48:42.493602
cust_00002948,41,M,Silver,OK,Y,Y,2024-04-23 14:48:42.493602
cust_00002949,37,M,Basic,OK,Y,Y,2024-01-22 14:48:42.493602
cust_00002950,63,F,Gold,OK,Y,Y,2023-05-04 14:48:42.493602
cust_00002951,55,M,Silver,NG,Y,Y,2024-08-30 14:48:42.493602
cust_00002952,48,F,Basic,OK,Y,Y,2023-03-01 14:48:42.493602
cust_00002953,49,M,Bronze,OK,Y,Y,2023-12-20 14:48:42.493602
cust_00002954,40,F,Silver,OK,Y,Y,2025-09-08 14:48:42.493602
cust_00002955,61,M,Silver,NG,Y,N,2024-03-19 14:48:42.493602
cust_00002956,48,M,Bronze,NG,Y,Y,2022-10-20 14:48:42.493602
cust_00002957,50,M,Basic,OK,Y,Y,2024-10-27 14:48:42.493602
cust_00002958,57,M,Basic,NG,Y,Y,2023-03-25 14:48:42.493602
cust_00002959,33,F,Silver,OK,Y,Y,2023-09-13 14:48:42.493602
cust_00002960,54,F,Basic,NG,Y,Y,2024-01-26 14:48:42.493602
cust_00002961,30,M,Premium,OK,Y,N,2024-09-23 14:48:42.493602
cust_00002962,36,F,Premium,OK,N,Y,2024-04-21 14:48:42.493602
cust_00002963,35,F,Basic,OK,Y,Y,2023-01-13 14:48:42.493602
cust_00002964,70,F,Gold,OK,Y,Y,2023-10-04 14:48:42.493602
cust_00002965,56,M,Gold,OK,Y,Y,2022-12-27 14:48:42.493602
cust_00002966,49,F,Silver,NG,Y,Y,2025-01-10 14:48:42.493602
cust_00002967,50,F,Silver,NG,Y,Y,2023-01-23 14:48:42.493602
cust_00002968,43,F,Bronze,OK,Y,Y,2023-02-24 14:48:42.493602
cust_00002969,64,F,Bronze,OK,Y,N,2023-01-09 14:48:42.493602
cust_00002970,41,M,Silver,OK,Y,N,2022-11-13 14:48:42.493602
cust_00002971,37,M,Bronze,OK,Y,Y,2024-05-01 14:48:42.493602
cust_00002972,28,M,Basic,OK,Y,N,2024-09-16 14:48:42.493602
cust_00002973,52,F,Basic,OK,Y,N,2022-11-05 14:48:42.493602
cust_00002974,50,M,Silver,NG,Y,N,2025-04-14 14:48:42.493602
cust_00002975,37,F,Basic,OK,Y,Y,2023-01-21 14:48:42.493602
cust_00002976,20,F,Bronze,OK,N,N,2024-01-16 14:48:42.493602
cust_00002977,55,M,Gold,OK,Y,N,2024-07-30 14:48:42.493602
cust_00002978,19,M,Premium,OK,Y,Y,2024-02-03 14:48:42.493602
cust_00002979,49,M,Gold,OK,Y,Y,2022-12-04 14:48:42.493602
cust_00002980,68,M,Bronze,NG,Y,N,2025-05-19 14:48:42.493602
cust_00002981,39,F,Gold,OK,Y,N,2023-02-17 14:48:42.493602
cust_00002982,31,F,Bronze,OK,Y,Y,2025-03-01 14:48:42.493602
cust_00002983,49,M,Gold,NG,N,N,2025-09-10 14:48:42.493602
cust_00002984,54,F,Basic,OK,Y,Y,2025-09-03 14:48:42.493602
cust_00002985,43,F,Silver,NG,Y,Y,2024-01-07 14:48:42.493602
cust_00002986,67,M,Basic,OK,Y,Y,2023-03-10 14:48:42.493602
cust_00002987,22,M,Basic,OK,Y,Y,2024-08-22 14:48:42.493602
cust_00002988,41,F,Premium,NG,Y,N,2022-10-23 14:48:42.493602
cust_00002989,49,M,Bronze,NG,Y,Y,2022-11-13 14:48:42.493602
cust_00002990,57,M,Premium,OK,Y,N,2025-04-18 14:48:42.493602
cust_00002991,29,M,Basic,OK,Y,Y,2023-02-07 14:48:42.493602
cust_00002992,53,F,Bronze,NG,Y,Y,2025-08-27 14:48:42.493602
cust_00002993,43,F,Gold,OK,Y,Y,2022-12-20 14:48:42.493602
cust_00002994,38,F,Gold,OK,Y,Y,2024-12-27 14:48:42.493602
cust_00002995,27,F,Silver,NG,Y,N,2022-10-27 14:48:42.493602
cust_00002996,57,F,Basic,OK,Y,Y,2025-07-03 14:48:42.493602
cust_00002997,28,F,Bronze,NG,Y,N,2025-04-07 14:48:42.493602
cust_00002998,34,F,Basic,NG,N,Y,2024-03-28 14:48:42.493602
cust_00002999,34,M,Silver,OK,Y,Y,2024-09-30 14:48:42.493602
cust_00003000,57,F,Premium,NG,Y,Y,2023-06-17 14:48:42.493602
cust_00003001,48,M,Basic,OK,Y,N,2025-03-19 14:48:42.493602
cust_00003002,53,M,Premium,OK,Y,Y,2023-03-26 14:48:42.493602
cust_00003003,32,F,Basic,OK,Y,N,2025-02-06 14:48:42.493602
cust_00003004,46,M,Silver,NG,Y,N,2023-11-19 14:48:42.493602
cust_00003005,44,M,Premium,NG,Y,Y,2025-01-01 14:48:42.493602
cust_00003006,55,F,Bronze,OK,Y,Y,2025-04-04 14:48:42.493602
cust_00003007,60,M,Basic,OK,Y,Y,2025-02-06 14:48:42.493602
cust_00003008,19,F,Basic,NG,N,N,2025-07-03 14:48:42.493602
cust_00003009,48,M,Gold,OK,Y,Y,2023-12-07 14:48:42.493602
cust_00003010,22,F,Gold,OK,N,Y,2022-10-30 14:48:42.493602
cust_00003011,43,M,Bronze,OK,N,Y,2025-03-17 14:48:42.493602
cust_00003012,34,F,Bronze,NG,Y,N,2023-03-06 14:48:42.493602
cust_00003013,34,M,Bronze,NG,Y,N,2023-12-08 14:48:42.493602
cust_00003014,36,F,Gold,NG,Y,N,2023-08-18 14:48:42.493602
cust_00003015,46,M,Basic,OK,Y,N,2025-06-10 14:48:42.493602
cust_00003016,35,M,Bronze,NG,Y,Y,2024-09-04 14:48:42.493602
cust_00003017,50,F,Basic,OK,Y,Y,2025-01-03 14:48:42.493602
cust_00003018,38,M,Bronze,NG,Y,N,2023-02-07 14:48:42.493602
cust_00003019,23,F,Silver,OK,Y,N,2024-10-29 14:48:42.493602
cust_00003020,52,M,Basic,OK,Y,Y,2023-01-23 14:48:42.493602
cust_00003021,33,F,Bronze,OK,Y,Y,2025-02-19 14:48:42.493602
cust_00003022,39,M,Basic,OK,Y,N,2024-10-21 14:48:42.493602
cust_00003023,48,M,Basic,NG,Y,Y,2025-09-09 14:48:42.493602
cust_00003024,35,F,Bronze,NG,Y,Y,2025-07-30 14:48:42.493602
cust_00003025,22,F,Bronze,OK,Y,N,2023-05-05 14:48:42.493602
cust_00003026,37,F,Premium,NG,Y,N,2024-05-25 14:48:42.493602
cust_00003027,64,M,Premium,OK,Y,Y,2023-08-11 14:48:42.493602
cust_00003028,46,F,Silver,NG,Y,Y,2025-07-28 14:48:42.493602
cust_00003029,47,M,Gold,NG,Y,Y,2024-05-10 14:48:42.493602
cust_00003030,46,M,Silver,NG,Y,N,2024-03-15 14:48:42.493602
cust_00003031,30,F,Silver,OK,Y,N,2024-06-28 14:48:42.493602
cust_00003032,38,M,Silver,OK,Y,N,2025-06-07 14:48:42.493602
cust_00003033,51,F,Silver,NG,Y,Y,2024-08-27 14:48:42.493602
cust_00003034,25,F,Gold,OK,Y,Y,2024-06-13 14:48:42.493602
cust_00003035,33,M,Premium,NG,Y,N,2025-02-16 14:48:42.493602
cust_00003036,33,F,Bronze,NG,Y,Y,2023-03-31 14:48:42.493602
cust_00003037,39,F,Bronze,OK,Y,N,2025-01-23 14:48:42.493602
cust_00003038,70,M,Silver,NG,Y,N,2024-01-25 14:48:42.493602
cust_00003039,23,F,Bronze,NG,Y,Y,2023-10-31 14:48:42.493602
cust_00003040,42,M,Basic,OK,N,N,2025-02-12 14:48:42.493602
cust_00003041,29,M,Silver,OK,N,Y,2023-11-25 14:48:42.493602
cust_00003042,68,F,Bronze,NG,Y,N,2024-02-23 14:48:42.493602
cust_00003043,26,F,Basic,OK,Y,Y,2025-03-02 14:48:42.493602
cust_00003044,38,M,Basic,OK,Y,N,2024-12-20 14:48:42.493602
cust_00003045,50,F,Silver,NG,Y,N,2025-02-24 14:48:42.493602
cust_00003046,49,F,Bronze,OK,Y,Y,2023-11-30 14:48:42.493602
cust_00003047,38,M,Gold,NG,Y,Y,2022-11-23 14:48:42.493602
cust_00003048,36,F,Bronze,OK,Y,Y,2023-02-02 14:48:42.493602
cust_00003049,38,M,Basic,OK,Y,Y,2025-05-06 14:48:42.493602
cust_00003050,33,F,Bronze,NG,N,N,2024-06-01 14:48:42.493602
cust_00003051,30,F,Basic,OK,Y,Y,2023-11-20 14:48:42.493602
cust_00003052,41,F,Silver,NG,Y,Y,2023-09-14 14:48:42.493602
cust_00003053,33,M,Basic,NG,Y,Y,2025-07-20 14:48:42.493602
cust_00003054,34,M,Bronze,NG,Y,Y,2025-06-28 14:48:42.493602
cust_00003055,47,M,Premium,OK,Y,N,2023-04-06 14:48:42.493602
cust_00003056,67,F,Bronze,OK,Y,Y,2025-07-21 14:48:42.493602
cust_00003057,45,F,Silver,NG,N,N,2025-01-30 14:48:42.493602
cust_00003058,24,F,Premium,OK,Y,N,2024-02-22 14:48:42.493602
cust_00003059,24,F,Basic,OK,Y,Y,2023-09-05 14:48:42.493602
cust_00003060,65,M,Silver,OK,Y,N,2024-04-18 14:48:42.493602
cust_00003061,34,M,Bronze,OK,Y,Y,2025-07-15 14:48:42.493602
cust_00003062,25,F,Silver,NG,Y,Y,2023-08-15 14:48:42.493602
cust_00003063,45,M,Gold,NG,Y,Y,2024-02-15 14:48:42.493602
cust_00003064,46,F,Basic,NG,Y,Y,2025-04-09 14:48:42.493602
cust_00003065,47,M,Silver,OK,Y,N,2023-01-29 14:48:42.493602
cust_00003066,33,F,Bronze,NG,Y,Y,2024-04-30 14:48:42.493602
cust_00003067,19,F,Bronze,OK,Y,Y,2024-01-18 14:48:42.493602
cust_00003068,67,F,Bronze,OK,Y,Y,2023-09-14 14:48:42.493602
cust_00003069,32,F,Basic,OK,N,Y,2023-10-11 14:48:42.493602
cust_00003070,48,M,Bronze,NG,Y,N,2023-06-02 14:48:42.493602
cust_00003071,49,F,Silver,NG,Y,Y,2025-01-03 14:48:42.493602
cust_00003072,45,F,Basic,NG,Y,N,2024-11-25 14:48:42.493602
cust_00003073,35,M,Gold,NG,Y,N,2024-01-03 14:48:42.493602
cust_00003074,33,M,Bronze,NG,Y,Y,2024-01-27 14:48:42.493602
cust_00003075,45,M,Basic,OK,Y,N,2025-03-29 14:48:42.493602
cust_00003076,57,F,Bronze,NG,Y,Y,2022-11-11 14:48:42.493602
cust_00003077,64,M,Basic,OK,Y,Y,2025-09-05 14:48:42.493602
cust_00003078,25,M,Bronze,OK,Y,Y,2022-12-03 14:48:42.493602
cust_00003079,28,F,Basic,OK,Y,Y,2024-05-13 14:48:42.493602
cust_00003080,64,F,Basic,OK,Y,N,2022-11-12 14:48:42.493602
cust_00003081,50,F,Silver,OK,Y,Y,2023-01-24 14:48:42.493602
cust_00003082,58,F,Gold,OK,Y,N,2023-06-10 14:48:42.493602
cust_00003083,30,F,Bronze,OK,N,Y,2025-05-03 14:48:42.493602
cust_00003084,44,F,Bronze,NG,Y,N,2023-08-17 14:48:42.493602
cust_00003085,49,M,Silver,NG,Y,Y,2023-05-20 14:48:42.493602
cust_00003086,48,M,Premium,OK,Y,N,2023-07-09 14:48:42.493602
cust_00003087,38,M,Silver,OK,Y,Y,2023-04-20 14:48:42.493602
cust_00003088,19,M,Basic,OK,Y,N,2024-09-09 14:48:42.493602
cust_00003089,44,F,Bronze,OK,Y,N,2023-08-09 14:48:42.493602
cust_00003090,32,M,Silver,OK,Y,N,2023-09-14 14:48:42.493602
cust_00003091,39,M,Gold,NG,Y,Y,2025-03-26 14:48:42.493602
cust_00003092,66,F,Silver,OK,Y,Y,2022-12-24 14:48:42.493602
cust_00003093,38,M,Gold,OK,Y,N,2024-09-01 14:48:42.493602
cust_00003094,55,M,Gold,OK,N,Y,2023-03-09 14:48:42.493602
cust_00003095,30,M,Basic,OK,Y,Y,2024-02-19 14:48:42.493602
cust_00003096,47,M,Basic,OK,Y,Y,2022-12-28 14:48:42.493602
cust_00003097,69,F,Gold,OK,Y,Y,2023-09-06 14:48:42.493602
cust_00003098,25,F,Gold,NG,Y,Y,2024-09-26 14:48:42.493602
cust_00003099,18,F,Silver,OK,Y,Y,2024-04-22 14:48:42.493602
cust_00003100,39,M,Bronze,OK,Y,Y,2025-01-09 14:48:42.493602
cust_00003101,25,M,Silver,OK,Y,Y,2023-10-27 14:48:42.493602
cust_00003102,51,M,Silver,OK,Y,Y,2024-10-11 14:48:42.493602
cust_00003103,61,F,Silver,OK,Y,Y,2024-12-20 14:48:42.493602
cust_00003104,39,F,Bronze,OK,Y,N,2025-07-15 14:48:42.493602
cust_00003105,32,M,Bronze,OK,Y,Y,2023-09-25 14:48:42.493602
cust_00003106,39,M,Bronze,OK,Y,N,2024-03-30 14:48:42.493602
cust_00003107,50,F,Silver,OK,Y,Y,2025-06-22 14:48:42.493602
cust_00003108,18,F,Basic,OK,Y,Y,2025-05-14 14:48:42.493602
cust_00003109,44,M,Basic,OK,Y,Y,2025-07-02 14:48:42.493602
cust_00003110,45,M,Gold,OK,Y,Y,2024-12-13 14:48:42.493602
cust_00003111,46,F,Silver,OK,Y,N,2023-01-05 14:48:42.493602
cust_00003112,32,F,Bronze,OK,Y,Y,2023-03-05 14:48:42.493602
cust_00003113,49,M,Gold,OK,N,N,2024-06-20 14:48:42.493602
cust_00003114,25,M,Silver,OK,N,N,2025-07-11 14:48:42.493602
cust_00003115,30,F,Bronze,OK,N,Y,2023-08-18 14:48:42.493602
cust_00003116,58,F,Bronze,OK,Y,Y,2023-07-17 14:48:42.493602
cust_00003117,50,M,Silver,OK,Y,Y,2025-01-24 14:48:42.493602
cust_00003118,19,F,Bronze,NG,Y,N,2024-08-28 14:48:42.493602
cust_00003119,32,F,Basic,NG,Y,N,2023-12-12 14:48:42.493602
cust_00003120,31,M,Silver,NG,Y,N,2024-01-14 14:48:42.493602
cust_00003121,33,F,Bronze,NG,Y,Y,2024-09-24 14:48:42.493602
cust_00003122,32,M,Premium,NG,Y,N,2025-02-11 14:48:42.493602
cust_00003123,23,F,Gold,NG,Y,N,2024-02-25 14:48:42.493602
cust_00003124,40,M,Bronze,OK,Y,Y,2024-06-04 14:48:42.493602
cust_00003125,50,F,Gold,OK,Y,Y,2024-10-19 14:48:42.493602
cust_00003126,45,F,Premium,OK,Y,Y,2023-05-23 14:48:42.493602
cust_00003127,48,F,Gold,OK,Y,Y,2022-10-14 14:48:42.493602
cust_00003128,24,M,Bronze,NG,Y,N,2023-12-31 14:48:42.493602
cust_00003129,65,M,Bronze,OK,Y,Y,2025-02-02 14:48:42.493602
cust_00003130,55,F,Silver,NG,N,Y,2023-06-17 14:48:42.493602
cust_00003131,53,M,Bronze,OK,Y,Y,2024-03-07 14:48:42.493602
cust_00003132,54,M,Gold,OK,Y,Y,2023-08-01 14:48:42.493602
cust_00003133,63,M,Bronze,OK,Y,Y,2023-01-19 14:48:42.493602
cust_00003134,43,F,Silver,OK,Y,N,2025-05-29 14:48:42.493602
cust_00003135,30,M,Bronze,OK,N,Y,2024-08-31 14:48:42.493602
cust_00003136,45,F,Basic,NG,Y,Y,2023-02-04 14:48:42.493602
cust_00003137,50,F,Basic,NG,Y,N,2025-09-07 14:48:42.493602
cust_00003138,50,M,Premium,NG,Y,Y,2025-04-14 14:48:42.493602
cust_00003139,42,M,Basic,OK,Y,Y,2022-09-22 14:48:42.493602
cust_00003140,23,F,Gold,NG,N,Y,2022-12-07 14:48:42.493602
