hash_id,Recency,Frequency,Monetary,AOV,AOV_Std,Avg_Discount,Avg_Items
cust_00002837,313,1,238.11,238.11,0.0,13.51,2.0
cust_00002838,12,8,8493.46,1061.68,570.59,110.4,2.12
cust_00002839,8,12,19102.67,1591.89,1444.9,223.3,1.92
cust_00002840,64,5,3775.55,755.11,648.66,37.6,1.8
cust_00002841,279,3,382.04,127.35,57.61,9.27,2.33
cust_00002842,301,2,999.42,499.71,314.41,66.46,1.5
cust_00002843,138,3,1016.77,338.92,260.74,39.69,2.33
cust_00002844,13,15,18717.47,1247.83,1044.77,102.18,2.2
cust_00002845,81,5,1882.68,376.54,198.13,43.4,1.8
cust_00002846,27,7,8809.96,1258.57,1583.29,166.08,2.14
cust_00002847,187,2,1106.11,553.05,692.0,61.94,2.0
cust_00002848,60,1,51.87,51.87,0.0,4.68,1.0
cust_00002849,118,8,6626.91,828.36,798.94,78.79,1.62
cust_00002850,60,4,2317.92,579.48,264.7,39.67,2.75
cust_00002851,67,8,5819.94,727.49,601.36,57.37,2.12
cust_00002852,47,8,11244.77,1405.6,1403.16,78.66,2.0
cust_00002853,157,1,32.59,32.59,0.0,0.52,2.0
cust_00002854,329,2,370.87,185.44,205.11,16.37,1.5
cust_00002855,9,5,3633.57,726.71,421.03,80.12,1.6
cust_00002856,29,8,3459.08,432.38,253.12,45.85,2.0
cust_00002857,95,3,1243.37,414.46,675.63,55.25,1.67
cust_00002858,39,2,4892.46,2446.23,279.52,210.24,2.0
cust_00002859,76,2,1183.16,591.58,223.79,41.27,2.0
cust_00002860,114,7,4122.66,588.95,462.69,83.37,1.71
cust_00002861,33,7,8197.49,1171.07,1020.73,148.83,2.57
cust_00002862,21,3,1336.58,445.53,376.62,21.94,3.33
cust_00002863,72,4,5064.2,1266.05,1648.25,18.85,2.25
cust_00002864,64,5,5161.15,1032.23,983.54,58.98,1.8
cust_00002865,240,2,3457.11,1728.55,1519.4,86.75,1.5
cust_00002866,128,3,1396.24,465.41,486.45,69.6,1.33
cust_00002867,38,6,6612.02,1102.0,792.21,165.29,1.33
cust_00002868,26,12,13481.03,1123.42,780.3,110.76,1.58
cust_00002869,198,4,1538.19,384.55,315.43,42.9,2.0
cust_00002870,107,4,845.37,211.34,261.13,9.21,1.25
cust_00002871,70,3,461.48,153.83,43.98,23.07,4.0
cust_00002872,73,2,949.67,474.84,514.4,59.9,1.5
cust_00002873,62,7,5218.28,745.47,702.28,71.87,2.0
cust_00002874,62,9,7150.57,794.51,694.62,67.82,2.11
cust_00002875,117,2,813.67,406.84,382.41,62.9,2.5
cust_00002876,11,8,3298.27,412.28,313.64,56.55,2.62
cust_00002877,47,2,358.13,179.06,165.44,29.25,5.0
cust_00002878,31,3,1677.59,559.2,507.84,64.0,2.33
cust_00002879,2,4,1855.32,463.83,171.8,66.33,1.5
cust_00002880,26,6,3016.15,502.69,323.66,35.62,1.67
cust_00002881,146,2,1008.62,504.31,44.79,53.8,1.0
cust_00002882,110,1,118.94,118.94,0.0,12.95,1.0
cust_00002883,28,4,2571.42,642.86,730.17,112.09,1.75
cust_00002884,267,2,2333.28,1166.64,740.61,112.89,2.5
cust_00002885,42,14,12992.82,928.06,847.68,83.25,2.21
cust_00002886,5,10,11504.85,1150.49,811.16,127.66,1.6
cust_00002887,27,6,2606.85,434.48,353.35,39.22,3.17
cust_00002888,90,5,1865.12,373.02,269.54,20.01,2.0
cust_00002889,37,2,555.96,277.98,354.88,1.14,2.5
cust_00002890,264,2,558.84,279.42,218.37,38.8,4.0
cust_00002891,111,2,1832.72,916.36,1066.29,85.48,3.0
cust_00002892,108,3,2017.87,672.62,590.75,58.93,2.33
cust_00002893,27,14,20810.49,1486.46,1805.02,137.18,1.57
cust_00002894,231,2,1031.01,515.5,238.22,28.94,3.0
cust_00002895,57,8,4029.04,503.63,571.9,26.23,1.75
cust_00002896,36,12,19908.84,1659.07,1719.53,179.91,1.75
cust_00002897,16,2,1289.05,644.53,757.88,12.34,2.5
cust_00002898,176,3,470.95,156.98,166.07,21.92,1.67
cust_00002899,132,3,4818.29,1606.1,1046.1,198.21,1.67
cust_00002900,12,18,92621.84,5145.66,7250.25,259.49,2.22
cust_00002901,33,3,500.49,166.83,37.81,7.74,1.33
cust_00002902,17,5,1053.58,210.72,263.76,7.9,1.8
cust_00002903,12,24,62229.09,2592.88,2169.23,264.65,1.71
cust_00002904,29,2,323.6,161.8,113.14,23.48,1.5
cust_00002905,89,3,369.01,123.0,28.32,12.1,2.0
cust_00002906,34,2,873.89,436.95,66.15,75.34,1.5
cust_00002907,142,3,1332.66,444.22,138.24,41.28,2.33
cust_00002908,56,3,1179.16,393.05,329.04,46.62,3.33
cust_00002909,33,4,2658.46,664.62,615.59,68.34,1.75
cust_00002910,39,2,507.82,253.91,179.25,29.03,1.5
cust_00002911,56,4,723.36,180.84,134.44,13.42,1.75
cust_00002912,23,3,850.07,283.36,145.78,32.98,1.67
cust_00002913,11,3,349.64,116.55,16.36,11.41,4.0
cust_00002914,80,9,8496.41,944.05,722.47,129.47,2.78
cust_00002915,62,3,1685.14,561.71,618.06,49.15,1.67
cust_00002916,13,3,4743.7,1581.23,1988.42,244.61,1.67
cust_00002917,75,6,5038.19,839.7,746.7,101.34,2.0
cust_00002918,180,2,547.07,273.54,230.42,8.56,1.5
cust_00002919,34,8,10282.08,1285.26,701.41,116.58,1.75
cust_00002920,50,2,114.64,57.32,21.45,4.84,1.5
cust_00002921,23,3,805.95,268.65,238.79,29.39,3.0
cust_00002922,147,7,2996.64,428.09,412.39,26.28,2.43
cust_00002923,1,5,2401.68,480.34,312.76,70.24,1.8
cust_00002924,214,1,218.06,218.06,0.0,19.97,2.0
cust_00002925,57,5,1198.98,239.8,122.56,15.25,1.8
cust_00002926,36,5,2595.45,519.09,335.81,62.75,1.4
cust_00002927,150,5,4758.21,951.64,920.07,120.32,2.0
cust_00002928,258,3,1750.43,583.48,229.01,46.03,2.33
cust_00002929,54,3,5515.63,1838.54,1869.78,64.05,2.0
cust_00002930,161,1,300.27,300.27,0.0,52.72,1.0
cust_00002931,33,2,2721.73,1360.86,1062.59,214.6,1.0
cust_00002932,63,3,2727.95,909.32,502.8,97.54,2.33
cust_00002933,64,4,2643.88,660.97,781.65,42.34,2.5
cust_00002934,171,5,2217.29,443.46,560.31,28.53,3.0
cust_00002935,146,2,2152.81,1076.4,327.41,146.26,2.0
cust_00002936,88,3,693.72,231.24,127.92,17.92,2.67
cust_00002937,141,2,1091.24,545.62,683.07,88.7,1.0
cust_00002938,101,12,12042.43,1003.54,602.67,106.45,2.42
cust_00002939,72,13,19884.08,1529.54,1084.56,133.07,2.31
cust_00002940,41,6,7754.78,1292.46,1199.48,99.12,2.33
cust_00002941,36,5,2694.14,538.83,446.59,68.6,2.2
cust_00002942,101,4,4251.97,1062.99,870.45,140.5,2.5
cust_00002943,84,15,49535.75,3302.38,2834.57,371.92,2.07
cust_00002944,8,4,1608.79,402.2,261.64,39.97,2.0
cust_00002945,7,6,3436.02,572.67,371.67,62.75,1.67
cust_00002946,36,5,4684.8,936.96,1195.07,173.62,2.0
cust_00002947,48,4,2193.33,548.33,734.65,93.1,1.75
cust_00002948,13,5,1843.48,368.7,205.86,24.48,1.6
cust_00002949,122,1,633.85,633.85,0.0,61.14,3.0
cust_00002950,19,10,7663.66,766.37,545.05,74.56,2.1
cust_00002951,155,4,2259.16,564.79,584.51,68.55,2.75
cust_00002952,16,1,135.03,135.03,0.0,17.3,2.0
cust_00002953,202,2,620.8,310.4,123.04,45.99,1.5
cust_00002954,56,8,6621.07,827.63,621.88,126.32,1.88
cust_00002955,67,5,5195.01,1039.0,1137.81,134.12,3.0
cust_00002956,48,2,377.26,188.63,3.51,15.43,1.5
cust_00002957,166,1,28.72,28.72,0.0,2.93,1.0
cust_00002958,337,1,418.76,418.76,0.0,56.0,1.0
cust_00002959,22,8,5684.62,710.58,402.84,36.28,1.38
cust_00002960,7,3,875.71,291.9,201.05,28.71,1.0
cust_00002961,6,23,49133.48,2136.24,1765.46,165.03,2.17
cust_00002962,18,21,49169.12,2341.39,1754.92,246.23,1.95
cust_00002963,219,1,362.67,362.67,0.0,57.34,2.0
cust_00002964,95,15,13862.14,924.14,1021.19,104.99,1.8
cust_00002965,56,13,9196.64,707.43,334.62,84.05,1.54
cust_00002966,197,4,2535.47,633.87,134.03,12.37,2.0
cust_00002967,14,4,1049.63,262.41,44.12,15.68,2.75
cust_00002968,259,3,1307.7,435.9,303.71,42.58,1.33
cust_00002969,7,2,1755.81,877.9,1016.22,104.24,2.0
cust_00002970,18,7,10340.46,1477.21,1483.74,178.41,2.57
cust_00002971,29,4,955.95,238.99,84.72,23.39,3.0
cust_00002972,306,1,467.35,467.35,0.0,2.02,1.0
cust_00002973,151,3,275.0,91.67,67.43,9.74,2.67
cust_00002974,7,8,6142.85,767.86,1018.24,98.14,1.88
cust_00002975,223,1,74.59,74.59,0.0,7.78,2.0
cust_00002976,38,2,1147.15,573.58,639.34,87.25,3.0
cust_00002977,25,13,13945.34,1072.72,849.92,109.01,1.69
cust_00002978,9,20,40900.49,2045.02,1222.42,186.94,2.0
cust_00002979,22,13,13143.84,1011.06,843.23,113.16,2.0
cust_00002980,34,3,1457.5,485.83,666.95,50.84,2.67
cust_00002981,1,8,12970.93,1621.37,2237.66,133.43,2.0
cust_00002982,199,2,3811.05,1905.52,163.73,210.06,2.0
cust_00002983,52,14,23478.28,1677.02,1529.68,203.21,2.14
cust_00002984,91,2,1012.97,506.48,611.43,70.24,3.5
cust_00002985,15,6,3583.25,597.21,371.25,52.59,2.17
cust_00002986,33,3,1361.32,453.77,343.74,17.66,2.67
cust_00002987,21,2,2088.36,1044.18,1126.12,179.76,3.0
cust_00002988,19,23,68586.83,2982.04,2872.4,236.11,1.96
cust_00002989,118,3,971.44,323.81,256.13,39.29,1.33
cust_00002990,9,18,57941.67,3218.98,2472.37,250.68,1.94
cust_00002991,326,1,1235.13,1235.13,0.0,54.46,2.0
cust_00002992,125,3,970.93,323.64,311.02,21.83,2.67
cust_00002993,27,15,20509.8,1367.32,1268.25,178.4,2.4
cust_00002994,14,9,5092.16,565.8,292.98,38.41,2.44
cust_00002995,10,8,5944.94,743.12,680.18,67.31,2.38
cust_00002996,345,2,317.1,158.55,202.06,8.56,2.0
cust_00002997,131,3,341.75,113.92,37.59,9.2,1.67
cust_00002998,184,1,276.86,276.86,0.0,52.01,2.0
cust_00002999,55,5,3436.99,687.4,705.62,45.04,3.4
cust_00003000,12,16,40860.17,2553.76,3335.81,329.24,2.38
cust_00003001,87,1,570.71,570.71,0.0,70.05,1.0
cust_00003002,10,20,42753.61,2137.68,1507.9,206.64,2.35
cust_00003003,67,3,1610.25,536.75,521.97,66.7,1.33
cust_00003004,93,7,11479.9,1639.99,2190.25,103.01,1.43
cust_00003005,1,19,44964.27,2366.54,1676.52,286.62,2.32
cust_00003006,75,3,2007.98,669.33,522.71,94.48,3.33
cust_00003007,67,1,157.32,157.32,0.0,30.99,1.0
cust_00003008,115,3,771.29,257.1,152.34,5.8,2.33
cust_00003009,24,13,41288.96,3176.07,5979.75,487.65,2.38
cust_00003010,11,12,9754.81,812.9,686.34,92.97,1.58
cust_00003011,169,3,1460.91,486.97,188.23,18.57,1.0
cust_00003012,66,2,177.71,88.85,101.87,13.99,3.0
cust_00003013,136,3,890.03,296.68,281.22,36.39,1.67
cust_00003014,12,15,19430.31,1295.35,973.53,130.99,1.8
cust_00003015,67,2,2233.56,1116.78,1519.35,44.64,3.0
cust_00003016,230,2,501.67,250.83,87.42,22.04,1.5
cust_00003017,78,3,487.87,162.62,115.01,13.3,1.0
cust_00003018,207,2,763.53,381.76,261.16,44.06,3.0
cust_00003019,37,8,2856.84,357.1,250.84,42.69,2.12
cust_00003020,163,3,567.93,189.31,211.22,13.07,2.33
cust_00003021,12,2,2957.15,1478.57,2006.59,285.82,1.5
cust_00003022,115,2,409.36,204.68,52.37,10.36,1.5
cust_00003023,115,2,4022.82,2011.41,2703.79,314.09,1.0
cust_00003024,222,3,2128.03,709.34,542.16,31.51,2.0
cust_00003025,170,4,638.83,159.71,82.44,15.41,2.25
cust_00003026,14,23,73523.91,3196.69,2996.19,280.7,1.48
cust_00003027,6,18,40108.71,2228.26,1464.36,163.81,2.44
cust_00003028,15,5,3651.1,730.22,682.31,106.84,2.2
cust_00003029,18,13,15326.5,1178.96,1567.61,77.76,1.77
cust_00003030,31,7,6026.08,860.87,504.04,97.53,1.71
cust_00003031,40,7,3550.48,507.21,289.35,50.59,2.57
cust_00003032,13,6,2066.89,344.48,389.52,33.56,1.33
cust_00003033,149,4,2106.91,526.73,456.8,54.8,2.0
cust_00003034,10,14,23650.2,1689.3,2184.42,139.97,2.21
cust_00003035,39,19,51053.76,2687.04,3037.23,217.04,2.26
cust_00003036,53,3,533.13,177.71,97.5,24.22,2.67
cust_00003037,175,3,852.35,284.12,100.61,31.19,1.67
cust_00003038,191,6,8887.95,1481.32,2624.24,145.34,2.17
cust_00003039,4,3,1142.57,380.86,410.62,57.08,1.67
cust_00003040,22,3,587.16,195.72,199.0,30.05,1.0
cust_00003041,15,7,5591.75,798.82,1178.53,97.69,2.0
cust_00003042,36,3,729.7,243.23,128.64,18.59,1.67
cust_00003043,190,3,1697.31,565.77,461.09,108.57,2.33
cust_00003044,37,3,847.5,282.5,366.24,15.86,1.67
cust_00003045,134,5,1674.44,334.89,145.54,29.73,1.4
cust_00003046,19,3,1123.78,374.59,268.42,23.06,2.33
cust_00003047,79,9,11327.53,1258.61,847.63,153.96,2.78
cust_00003048,159,2,470.49,235.24,126.1,15.22,2.0
cust_00003049,6,3,1079.15,359.72,246.45,29.68,2.0
cust_00003050,117,3,2889.99,963.33,1394.98,72.88,3.0
cust_00003051,218,2,1303.23,651.62,671.18,46.41,2.5
cust_00003052,74,5,8491.79,1698.36,1062.04,65.21,1.4
cust_00003053,324,1,3033.18,3033.18,0.0,305.41,4.0
cust_00003054,15,4,1196.75,299.19,165.68,32.39,2.0
cust_00003055,4,22,44335.51,2015.25,874.84,172.74,1.82
cust_00003056,60,4,3123.87,780.97,688.3,69.58,1.25
cust_00003057,8,5,9935.57,1987.11,1974.67,192.16,1.2
cust_00003058,1,18,47414.47,2634.14,1926.99,194.67,2.17
cust_00003059,260,1,193.87,193.87,0.0,27.29,2.0
cust_00003060,37,6,6150.26,1025.04,932.86,109.22,1.83
cust_00003061,1,3,973.68,324.56,206.41,30.45,2.67
cust_00003062,51,8,11953.87,1494.23,1920.72,154.23,2.25
cust_00003063,10,12,23881.15,1990.1,2500.34,132.9,1.75
cust_00003064,47,2,1770.77,885.38,50.41,78.85,2.0
cust_00003065,65,7,4227.41,603.92,422.88,53.78,2.57
cust_00003066,156,4,1008.55,252.14,167.92,9.04,1.75
cust_00003067,86,4,2739.89,684.97,859.61,103.8,2.75
cust_00003068,70,3,1397.75,465.92,494.01,58.86,2.33
cust_00003069,1,3,408.01,136.0,63.53,13.35,2.0
cust_00003070,17,2,3237.84,1618.92,1645.68,244.96,3.5
cust_00003071,135,5,3170.92,634.18,554.86,60.54,1.8
cust_00003072,122,2,327.59,163.8,178.81,28.06,3.5
cust_00003073,3,15,27220.01,1814.67,2579.87,187.94,1.53
cust_00003074,183,2,1684.43,842.21,265.94,114.27,4.0
cust_00003075,64,1,125.9,125.9,0.0,18.5,2.0
cust_00003076,60,2,761.49,380.74,37.96,52.16,2.5
cust_00003077,30,2,879.19,439.6,275.47,72.61,1.5
cust_00003078,38,4,4054.06,1013.52,760.56,78.62,2.25
cust_00003079,118,2,2260.97,1130.49,703.27,175.81,2.5
cust_00003080,142,2,617.55,308.77,61.54,22.15,1.5
cust_00003081,122,6,7568.07,1261.34,1550.19,117.44,1.5
cust_00003082,12,15,28469.11,1897.94,3615.72,274.73,2.13
cust_00003083,45,4,2925.94,731.48,496.05,20.36,2.5
cust_00003084,49,3,1111.18,370.39,153.21,53.05,2.33
cust_00003085,58,4,1966.1,491.52,328.88,62.66,2.0
cust_00003086,13,17,47157.28,2773.96,2887.97,221.01,2.12
cust_00003087,20,7,3998.69,571.24,309.85,42.95,1.71
cust_00003088,50,2,564.38,282.19,300.56,1.36,1.5
cust_00003089,2,4,882.39,220.6,82.6,15.9,1.5
cust_00003090,3,7,3455.95,493.71,361.09,64.48,1.71
cust_00003091,2,8,9894.28,1236.78,1003.71,126.91,2.0
cust_00003092,89,4,3529.54,882.38,1264.49,42.34,1.5
cust_00003093,7,9,12037.91,1337.55,1163.87,132.58,1.78
cust_00003094,36,10,21194.11,2119.41,2679.13,88.7,2.1
cust_00003095,27,2,431.83,215.92,137.82,22.43,3.5
cust_00003096,155,2,813.12,406.56,395.58,55.77,1.0
cust_00003097,79,12,11952.16,996.01,670.25,134.48,1.58
cust_00003098,45,15,22177.38,1478.49,1226.51,116.12,2.27
cust_00003099,75,8,6428.6,803.58,686.29,61.25,2.0
cust_00003100,15,2,424.2,212.1,157.44,8.04,4.0
cust_00003101,8,5,12523.38,2504.68,5076.92,149.05,2.4
cust_00003102,77,6,5963.95,993.99,446.26,100.85,1.83
cust_00003103,35,7,12362.07,1766.01,2279.6,169.91,2.0
cust_00003104,76,3,3233.21,1077.74,1079.13,134.06,2.67
cust_00003105,9,3,1466.64,488.88,631.13,89.89,2.0
cust_00003106,80,3,2662.21,887.4,257.48,80.91,2.67
cust_00003107,58,6,17372.95,2895.49,2919.17,372.92,3.5
cust_00003108,187,1,510.15,510.15,0.0,50.44,1.0
cust_00003109,138,3,5761.41,1920.47,1602.9,108.47,1.33
cust_00003110,34,9,14213.9,1579.32,1405.91,205.45,2.33
cust_00003111,14,5,7201.04,1440.21,1346.53,83.32,2.2
cust_00003112,112,2,429.89,214.94,124.59,29.6,2.0
cust_00003113,25,9,6313.68,701.52,651.51,57.92,1.33
cust_00003114,8,4,2992.2,748.05,791.34,76.77,2.0
cust_00003115,61,3,1827.54,609.18,334.66,57.87,2.0
cust_00003116,277,2,225.87,112.94,60.56,11.04,2.0
cust_00003117,48,7,3305.66,472.24,290.66,57.45,1.86
cust_00003118,175,3,2250.94,750.31,210.62,117.74,1.67
cust_00003119,166,2,380.94,190.47,220.99,34.35,3.0
cust_00003120,109,8,2790.68,348.84,212.44,36.64,2.62
cust_00003121,82,3,946.57,315.52,179.68,32.05,1.33
cust_00003122,2,23,60790.05,2643.05,2043.44,310.86,2.35
cust_00003123,25,9,10474.1,1163.79,1401.46,110.84,1.56
cust_00003124,209,3,2108.63,702.88,99.21,65.81,2.33
cust_00003125,27,14,18475.19,1319.66,751.67,153.59,1.71
cust_00003126,1,15,27189.76,1812.65,1182.99,145.65,2.13
cust_00003127,18,13,42816.29,3293.56,5283.68,207.52,1.85
cust_00003128,144,2,6762.3,3381.15,3095.09,487.88,2.5
cust_00003129,112,3,422.35,140.78,95.51,12.02,1.67
cust_00003130,9,5,3981.73,796.35,451.76,84.08,2.0
cust_00003131,271,2,102.59,51.3,3.81,5.43,1.5
cust_00003132,3,14,16541.93,1181.57,1222.26,134.19,1.64
cust_00003133,97,2,3647.44,1823.72,762.88,273.78,3.0
cust_00003134,9,8,2432.18,304.02,160.65,39.16,1.75
cust_00003135,102,2,1030.31,515.16,315.62,56.34,2.5
cust_00003136,166,3,1717.23,572.41,527.62,37.95,3.33
cust_00003137,88,3,463.27,154.42,102.01,15.4,3.67
cust_00003138,22,24,50100.75,2087.53,1282.52,237.34,2.25
cust_00003139,136,3,1811.34,603.78,771.84,67.03,1.67
cust_00003140,40,13,17956.2,1381.25,1238.64,128.44,2.08
cust_00003141,141,2,3691.54,1845.77,221.13,224.17,2.0
cust_00003142,39,8,7823.08,977.88,853.09,76.24,2.62
cust_00003143,100,4,1958.83,489.71,342.2,31.11,1.5
cust_00003144,54,12,10603.49,883.62,622.58,71.29,2.33
cust_00003145,65,14,15817.78,1129.84,676.42,143.31,2.43
cust_00003146,12,2,1161.06,580.53,451.36,19.81,1.0
cust_00003147,164,2,2085.35,1042.68,1260.95,132.11,1.5
cust_00003148,17,4,1625.01,406.25,278.19,41.57,1.25
cust_00003149,31,4,6131.53,1532.88,2515.31,204.61,3.0
cust_00003150,11,3,670.69,223.56,85.88,25.68,2.0
cust_00003151,7,6,6879.83,1146.64,1335.47,127.06,1.83
cust_00003152,7,20,40444.08,2022.2,1641.65,185.38,2.0
cust_00003153,43,18,43810.43,2433.91,2081.77,216.12,1.83
cust_00003154,71,6,12484.57,2080.76,2509.08,275.59,2.33
cust_00003155,11,5,2895.37,579.07,207.06,37.51,1.2
cust_00003156,46,9,5884.94,653.88,488.18,55.25,2.11
cust_00003157,2,11,11635.36,1057.76,596.84,113.41,2.27
cust_00003158,26,10,15191.29,1519.13,1220.04,149.12,1.7
cust_00003159,95,2,694.43,347.22,325.45,13.76,3.5
cust_00003160,9,14,16747.72,1196.27,1026.38,104.46,2.14
cust_00003161,237,4,2576.73,644.18,174.64,47.4,2.5
cust_00003162,185,4,6275.67,1568.92,1811.05,62.07,2.75
cust_00003163,88,3,3590.83,1196.94,1435.27,199.24,1.33
cust_00003164,25,10,8080.15,808.02,422.18,67.54,2.2
cust_00003165,76,5,3220.57,644.11,125.25,96.21,2.0
cust_00003166,45,10,9852.79,985.28,854.29,92.04,2.4
cust_00003167,56,6,8199.43,1366.57,609.46,119.83,1.83
cust_00003168,50,8,10724.81,1340.6,1424.79,172.66,1.75
cust_00003169,112,4,1113.78,278.44,215.84,19.3,1.5
cust_00003170,165,2,310.59,155.29,106.41,22.1,2.0
cust_00003171,166,2,765.55,382.78,70.39,52.41,3.0
cust_00003172,35,4,1732.46,433.12,186.32,48.04,3.0
cust_00003173,21,7,7739.16,1105.59,894.63,135.34,2.57
cust_00003174,298,2,776.95,388.48,165.6,38.96,2.5
cust_00003175,81,5,5461.58,1092.32,691.36,144.45,2.4
cust_00003176,170,2,269.18,134.59,109.06,14.11,2.5
cust_00003177,177,3,2732.35,910.78,642.52,127.09,1.33
cust_00003178,4,7,5240.76,748.68,623.3,100.93,2.29
cust_00003179,89,8,4929.75,616.22,421.84,56.71,1.88
cust_00003180,97,3,1405.01,468.34,337.85,31.07,2.67
cust_00003181,121,9,7162.56,795.84,266.39,103.23,1.78
cust_00003182,11,17,31999.69,1882.33,1093.35,158.32,2.53
cust_00003183,1,14,17268.73,1233.48,1032.7,103.0,2.21
cust_00003184,28,8,6176.19,772.02,315.18,80.82,1.0
cust_00003185,129,3,957.54,319.18,386.99,30.71,3.0
cust_00003186,31,3,2126.72,708.91,250.31,88.22,2.0
cust_00003187,57,6,9083.32,1513.89,2089.17,184.02,2.33
cust_00003188,117,2,642.07,321.04,147.09,40.22,1.5
cust_00003189,298,2,676.32,338.16,318.27,17.02,1.5
cust_00003190,65,2,143.36,71.68,72.34,11.74,1.0
cust_00003191,137,1,1031.93,1031.93,0.0,183.1,3.0
cust_00003192,24,5,2887.96,577.59,756.61,61.02,2.2
cust_00003193,2,12,12716.59,1059.72,1254.9,134.11,2.17
cust_00003194,9,4,1562.97,390.74,263.15,19.17,2.25
cust_00003195,115,3,6371.24,2123.75,2328.97,250.96,2.67
cust_00003196,158,2,331.6,165.8,203.31,1.64,1.5
cust_00003197,5,3,3543.76,1181.25,1028.7,138.93,2.33
cust_00003198,1,4,1624.61,406.15,422.45,38.81,2.25
cust_00003199,137,5,3084.24,616.85,549.01,64.13,2.2
cust_00003200,38,14,31720.83,2265.77,1647.1,249.08,2.07
cust_00003201,2,17,26032.74,1531.34,1430.68,161.48,1.71
cust_00003202,123,3,1927.01,642.34,642.24,52.95,3.33
cust_00003203,181,3,966.82,322.27,466.09,57.88,2.67
cust_00003204,93,3,2137.61,712.54,1020.17,83.08,2.33
cust_00003205,34,3,254.33,84.78,30.78,5.44,2.0
cust_00003206,1,3,585.14,195.05,57.22,27.25,2.0
cust_00003207,184,4,987.84,246.96,273.75,18.34,1.25
cust_00003208,229,2,1632.95,816.48,715.33,29.73,1.5
cust_00003209,22,15,22051.78,1470.12,1074.43,163.77,1.93
cust_00003210,53,2,570.6,285.3,51.46,29.4,1.0
cust_00003211,96,3,1879.35,626.45,726.82,46.79,1.33
cust_00003212,13,14,11490.32,820.74,477.82,81.34,2.14
cust_00003213,7,13,11360.34,873.87,601.45,83.95,1.85
cust_00003214,23,3,1236.67,412.22,419.17,46.41,2.0
cust_00003215,7,19,58373.49,3072.29,2443.18,286.71,1.79
cust_00003216,119,2,1509.06,754.53,20.51,88.78,1.5
cust_00003217,46,8,9417.85,1177.23,2407.49,129.91,1.88
cust_00003218,38,3,3366.69,1122.23,616.96,137.34,2.33
cust_00003219,171,3,1893.59,631.2,891.64,31.83,3.0
cust_00003220,150,4,2563.84,640.96,614.98,107.75,2.5
cust_00003221,116,7,5060.83,722.98,525.64,81.98,2.86
cust_00003222,13,2,368.15,184.08,116.33,16.15,1.5
cust_00003223,58,3,945.67,315.22,219.46,59.9,2.33
cust_00003224,259,3,2364.27,788.09,939.65,73.61,1.33
cust_00003225,94,6,7728.48,1288.08,1231.2,52.86,2.0
cust_00003226,126,6,7050.73,1175.12,677.05,120.83,2.0
cust_00003227,17,7,4062.75,580.39,581.55,47.75,1.71
cust_00003228,105,4,2975.03,743.76,792.17,82.7,1.75
cust_00003229,34,9,10382.07,1153.56,768.78,116.52,2.44
cust_00003230,156,5,5102.68,1020.54,677.96,60.76,1.8
cust_00003231,7,25,71398.22,2855.93,1899.39,247.46,1.96
cust_00003232,20,6,5075.16,845.86,1007.24,123.39,1.5
cust_00003233,300,2,691.57,345.78,310.81,54.86,1.0
cust_00003234,2,18,59791.5,3321.75,2850.53,322.64,2.28
cust_00003235,180,4,1914.72,478.68,421.35,64.56,1.5
cust_00003236,145,3,1902.19,634.06,465.31,81.88,2.67
cust_00003237,19,6,3364.01,560.67,396.75,61.78,1.67
cust_00003238,58,4,3145.53,786.38,707.77,95.88,2.75
cust_00003239,94,3,1153.31,384.44,367.56,59.81,2.0
cust_00003240,118,2,900.17,450.08,468.31,73.58,2.5
cust_00003241,186,7,4078.55,582.65,463.02,52.8,1.86
cust_00003242,7,12,22889.27,1907.44,1510.44,160.56,2.25
cust_00003243,28,15,24826.77,1655.12,2345.7,168.41,2.33
cust_00003244,25,3,1521.56,507.19,300.42,46.54,1.33
cust_00003245,270,2,370.59,185.3,57.96,31.94,1.0
cust_00003246,50,3,2821.78,940.59,1374.16,146.78,2.33
cust_00003247,23,8,4362.84,545.36,256.59,39.67,2.5
cust_00003248,57,14,25677.31,1834.09,3785.65,141.21,2.07
cust_00003249,5,4,3128.33,782.08,1054.24,32.23,1.0
cust_00003250,132,2,2463.86,1231.93,638.9,148.53,2.5
cust_00003251,107,3,2737.42,912.47,104.51,71.74,1.33
cust_00003252,131,6,3961.2,660.2,877.57,26.17,2.67
cust_00003253,5,4,1736.48,434.12,285.55,64.13,1.5
cust_00003254,38,7,2845.25,406.46,244.33,33.01,3.14
cust_00003255,4,5,1620.81,324.16,300.5,33.8,2.0
cust_00003256,117,6,3776.04,629.34,385.56,63.51,1.83
cust_00003257,13,8,6921.47,865.18,560.08,70.44,2.38
cust_00003258,25,6,18321.97,3053.66,5949.22,493.58,1.17
cust_00003259,16,22,53590.56,2435.93,1642.11,226.04,2.41
cust_00003260,6,9,24620.85,2735.65,2997.08,420.27,2.22
cust_00003261,64,4,1237.67,309.42,310.91,7.97,1.5
cust_00003262,22,4,4302.66,1075.66,1216.88,145.1,2.0
cust_00003263,46,4,590.01,147.5,111.82,4.82,2.75
cust_00003264,133,2,1760.8,880.4,123.9,96.16,2.0
cust_00003265,118,3,725.92,241.97,58.58,16.56,2.0
cust_00003266,15,3,699.2,233.07,231.96,18.91,3.33
cust_00003267,3,20,62383.15,3119.16,3196.1,328.19,2.65
